client_id,process_step,error_count,variation
8135457,start,0,control
8135457,step_1,0,control
8135457,step_2,0,control
8135457,step_3,0,control
8136175,start,0,control
8136342,start,0,control
8137724,start,0,control
8137724,step_1,0,control
8137724,step_2,0,control
8137724,step_3,0,control
8138517,start,2,control
8138517,step_1,1,control
8138517,step_2,0,control
8138517,step_3,0,control
8138782,start,1,control
8138782,step_1,0,control
8138782,step_2,0,control
8138782,step_3,0,control
8139839,step_1,1,control
8139839,step_2,1,control
8139839,start,0,control
8139839,step_3,0,control
8139916,start,2,control
8139916,step_1,0,control
8139916,step_2,0,control
8140663,start,1,control
8140663,step_1,1,control
8140663,step_2,1,control
8140663,step_3,1,control
8142042,start,0,control
8142042,step_1,0,control
8142042,step_2,0,control
8142042,step_3,0,control
8142514,start,0,control
8142514,step_1,0,control
8142514,step_2,0,control
8142514,step_3,0,control
8142623,start,0,control
8142623,step_1,0,control
8143287,start,0,control
8143287,step_1,0,control
8143287,step_2,0,control
8143287,step_3,0,control
8143975,step_1,2,control
8143975,step_2,1,control
8143975,step_3,1,control
8143975,start,0,control
8144798,start,0,control
8144798,step_1,0,control
8144798,step_2,0,control
8145789,step_2,2,control
8145789,step_3,2,control
8145789,start,0,control
8145789,step_1,0,control
8146476,start,0,control
8146476,step_1,0,control
8146476,step_2,0,control
8146476,step_3,0,control
8146647,start,0,control
8147545,step_3,3,control
8147545,step_2,1,control
8147545,start,0,control
8147545,step_1,0,control
8148212,start,0,control
8148212,step_1,0,control
8148212,step_2,0,control
8148212,step_3,0,control
8148299,start,1,control
8148299,step_1,0,control
8148299,step_2,0,control
8148299,step_3,0,control
8148423,start,1,control
8148423,step_1,1,control
8148423,step_2,1,control
8148423,step_3,1,control
8148869,start,4,control
8148869,step_1,2,control
8148869,step_2,0,control
8148869,step_3,0,control
8149214,start,0,control
8149214,step_1,0,control
8149214,step_2,0,control
8149214,step_3,0,control
8149689,start,0,control
8149689,step_1,0,control
8149689,step_2,0,control
8149689,step_3,0,control
8149955,start,0,control
8149955,step_1,0,control
8149955,step_2,0,control
8149955,step_3,0,control
8150060,start,1,control
8151029,start,13,control
8151029,step_2,6,control
8151029,step_3,3,control
8151029,step_1,2,control
8151605,start,4,control
8151605,step_1,0,control
8151605,step_2,0,control
8151605,step_3,0,control
8151693,start,2,control
8151693,step_1,0,control
8151693,step_2,0,control
8151693,step_3,0,control
8152115,start,0,control
8152115,step_1,0,control
8152115,step_2,0,control
8152115,step_3,0,control
8152690,start,0,control
8152690,step_1,0,control
8152690,step_2,0,control
8152690,step_3,0,control
8153271,start,0,control
8153271,step_1,0,control
8153325,start,1,control
8153325,step_1,1,control
8153325,step_2,0,control
8153325,step_3,0,control
8153393,start,0,control
8153393,step_1,0,control
8154299,start,2,control
8154299,step_1,1,control
8154299,step_2,0,control
8154299,step_3,0,control
8154663,start,0,control
8155111,start,0,control
8155111,step_1,0,control
8155111,step_2,0,control
8155111,step_3,0,control
8155757,start,0,control
8155757,step_1,0,control
8155757,step_2,0,control
8155757,step_3,0,control
8156436,start,4,control
8156436,step_1,1,control
8156436,step_2,1,control
8156436,step_3,1,control
8156691,start,1,control
8156691,step_1,0,control
8156691,step_2,0,control
8156691,step_3,0,control
8156741,start,1,control
8156741,step_1,1,control
8156741,step_2,1,control
8156741,step_3,0,control
8156943,start,0,control
8156943,step_1,0,control
8156943,step_2,0,control
8156943,step_3,0,control
8156996,start,0,control
8157247,start,3,control
8157247,step_1,3,control
8157247,step_2,1,control
8157247,step_3,0,control
8158004,start,0,control
8158004,step_1,0,control
8158004,step_2,0,control
8158004,step_3,0,control
8158266,start,0,control
8159840,start,0,control
8159840,step_1,0,control
8159840,step_2,0,control
8159840,step_3,0,control
8159854,start,5,control
8159854,step_1,0,control
8159854,step_2,0,control
8159854,step_3,0,control
8160451,start,1,control
8160451,step_1,1,control
8160451,step_2,0,control
8160451,step_3,0,control
8160510,start,0,control
8160510,step_1,0,control
8160510,step_2,0,control
8160510,step_3,0,control
8161011,start,0,control
8161011,step_1,0,control
8161011,step_2,0,control
8161011,step_3,0,control
8161095,start,0,control
8161095,step_1,0,control
8161095,step_2,0,control
8161095,step_3,0,control
8161244,start,0,control
8161244,step_1,0,control
8161244,step_2,0,control
8161244,step_3,0,control
8161337,start,2,control
8161448,start,3,control
8161448,step_2,3,control
8161448,step_3,2,control
8161448,step_1,1,control
8161704,start,5,control
8161704,step_1,3,control
8161704,step_2,3,control
8161704,step_3,0,control
8161973,start,1,control
8161973,step_1,1,control
8162191,start,0,control
8162191,step_1,0,control
8162191,step_2,0,control
8162191,step_3,0,control
8162270,start,0,control
8163068,start,3,control
8163068,step_1,1,control
8163068,step_2,0,control
8163068,step_3,0,control
8163384,start,0,control
8163384,step_1,0,control
8163384,step_2,0,control
8163384,step_3,0,control
8163594,start,3,control
8163594,step_1,2,control
8163594,step_2,1,control
8163594,step_3,1,control
8163806,start,0,control
8164042,start,2,control
8164042,step_1,0,control
8164042,step_2,0,control
8164042,step_3,0,control
8164122,start,8,control
8164122,step_1,3,control
8164330,start,0,control
8164330,step_1,0,control
8164330,step_2,0,control
8164330,step_3,0,control
8164502,start,2,control
8164502,step_1,1,control
8164670,step_1,1,control
8164670,step_2,1,control
8164670,start,0,control
8164670,step_3,0,control
8164889,start,4,control
8164889,step_2,1,control
8164889,step_3,1,control
8164889,step_1,0,control
8165113,start,0,control
8165113,step_1,0,control
8165113,step_2,0,control
8165113,step_3,0,control
8165291,step_1,1,control
8165291,step_2,1,control
8165291,step_3,1,control
8165291,start,0,control
8165778,start,0,control
8165778,step_1,0,control
8165778,step_2,0,control
8165778,step_3,0,control
8166361,start,0,control
8166361,step_1,0,control
8166361,step_2,0,control
8166361,step_3,0,control
8166540,start,0,control
8166540,step_1,0,control
8166540,step_2,0,control
8166540,step_3,0,control
8166616,start,0,control
8166616,step_1,0,control
8167124,start,0,control
8167124,step_1,0,control
8167124,step_2,0,control
8167124,step_3,0,control
8167168,start,2,control
8167393,step_1,3,control
8167393,step_2,2,control
8167393,step_3,1,control
8167393,start,0,control
8167785,start,0,control
8167785,step_1,0,control
8167785,step_2,0,control
8167785,step_3,0,control
8167786,start,1,control
8167786,step_1,0,control
8167786,step_2,0,control
8167786,step_3,0,control
8167904,start,0,control
8167904,step_1,0,control
8167904,step_2,0,control
8167904,step_3,0,control
8167939,start,1,control
8167939,step_2,1,control
8167939,step_3,1,control
8167939,step_1,0,control
8168445,start,2,control
8168445,step_1,0,control
8168445,step_2,0,control
8168445,step_3,0,control
8168710,start,1,control
8168710,step_1,0,control
8168710,step_2,0,control
8168710,step_3,0,control
8169008,start,2,control
8169008,step_1,1,control
8169008,step_2,0,control
8169008,step_3,0,control
8170136,start,2,control
8170143,start,1,control
8170143,step_1,0,control
8170143,step_2,0,control
8170143,step_3,0,control
8170322,start,0,control
8170322,step_1,0,control
8170322,step_2,0,control
8170322,step_3,0,control
8170337,start,0,control
8170337,step_1,0,control
8170337,step_2,0,control
8170337,step_3,0,control
8171000,start,1,control
8171000,step_1,1,control
8171000,step_2,0,control
8171000,step_3,0,control
8172224,start,3,control
8172224,step_1,3,control
8172224,step_2,1,control
8172442,step_2,1,control
8172442,step_3,1,control
8172442,start,0,control
8172442,step_1,0,control
8173142,start,2,control
8173142,step_1,0,control
8173142,step_2,0,control
8173142,step_3,0,control
8173337,start,0,control
8173337,step_1,0,control
8173337,step_2,0,control
8173337,step_3,0,control
8173417,start,0,control
8173417,step_1,0,control
8173417,step_2,0,control
8173417,step_3,0,control
8173437,start,0,control
8173437,step_1,0,control
8173437,step_2,0,control
8173437,step_3,0,control
8175396,start,0,control
8175396,step_1,0,control
8175396,step_2,0,control
8175396,step_3,0,control
8175549,start,0,control
8175549,step_1,0,control
8175549,step_2,0,control
8175591,start,1,control
8175591,step_1,0,control
8175591,step_2,0,control
8175591,step_3,0,control
8175830,start,2,control
8175830,step_1,1,control
8175830,step_2,0,control
8175830,step_3,0,control
8176161,step_1,1,control
8176161,step_2,1,control
8176161,start,0,control
8176371,start,0,control
8177035,start,2,control
8177035,step_1,0,control
8177035,step_2,0,control
8177035,step_3,0,control
8178009,start,0,control
8179513,start,0,control
8179812,start,7,control
8179812,step_1,5,control
8179812,step_2,1,control
8179872,start,2,control
8179872,step_1,1,control
8179872,step_2,0,control
8180196,start,2,control
8180271,start,0,control
8180297,step_1,1,control
8180297,step_2,1,control
8180297,start,0,control
8180297,step_3,0,control
8180806,start,4,control
8180806,step_1,0,control
8180806,step_2,0,control
8180806,step_3,0,control
8180878,start,0,control
8180884,start,0,control
8181732,step_2,1,control
8181732,step_3,1,control
8181732,start,0,control
8181732,step_1,0,control
8182204,start,0,control
8182204,step_1,0,control
8182204,step_2,0,control
8182204,step_3,0,control
8184247,start,2,control
8184247,step_1,2,control
8184247,step_2,0,control
8184247,step_3,0,control
8184463,start,1,control
8184463,step_1,1,control
8184463,step_2,0,control
8184463,step_3,0,control
8185425,start,2,control
8185425,step_1,1,control
8185425,step_2,1,control
8185425,step_3,1,control
8185916,start,1,control
8185916,step_1,0,control
8185916,step_2,0,control
8186750,start,3,control
8186750,step_1,1,control
8186750,step_2,0,control
8186750,step_3,0,control
8187143,start,2,control
8187143,step_1,0,control
8187143,step_2,0,control
8187622,start,7,control
8187622,step_3,4,control
8187622,step_1,3,control
8187622,step_2,3,control
8187908,start,0,control
8187908,step_1,0,control
8187908,step_2,0,control
8187908,step_3,0,control
8187972,start,4,control
8187972,step_2,1,control
8187972,step_3,1,control
8187972,step_1,0,control
8188503,start,0,control
8188503,step_1,0,control
8188503,step_2,0,control
8188503,step_3,0,control
8188592,start,3,control
8188592,step_1,0,control
8188592,step_2,0,control
8188592,step_3,0,control
8188609,start,0,control
8188609,step_1,0,control
8188609,step_2,0,control
8188609,step_3,0,control
8188670,start,2,control
8188670,step_1,2,control
8188670,step_2,1,control
8188670,step_3,1,control
8188833,start,0,control
8188833,step_1,0,control
8188833,step_2,0,control
8188833,step_3,0,control
8188992,start,3,control
8188992,step_1,1,control
8188992,step_2,0,control
8188992,step_3,0,control
8189521,start,0,control
8189521,step_1,0,control
8189939,start,0,control
8189939,step_1,0,control
8189939,step_2,0,control
8189939,step_3,0,control
8190050,start,2,control
8190050,step_2,2,control
8190050,step_1,1,control
8190050,step_3,0,control
8190057,start,1,control
8190057,step_1,0,control
8190057,step_2,0,control
8190057,step_3,0,control
8190179,start,0,control
8190179,step_1,0,control
8190179,step_2,0,control
8190179,step_3,0,control
8190214,start,0,control
8190214,step_1,0,control
8190214,step_2,0,control
8190214,step_3,0,control
8190789,start,2,control
8190789,step_1,1,control
8190789,step_2,0,control
8190789,step_3,0,control
8191025,start,0,control
8191025,step_1,0,control
8191025,step_2,0,control
8191025,step_3,0,control
8191330,step_2,1,control
8191330,step_3,1,control
8191330,start,0,control
8191330,step_1,0,control
8191345,start,2,control
8191345,step_1,1,control
8191345,step_2,0,control
8191345,step_3,0,control
8191449,start,0,control
8191449,step_1,0,control
8191449,step_2,0,control
8191449,step_3,0,control
8191811,step_2,1,control
8191811,step_3,1,control
8191811,start,0,control
8191811,step_1,0,control
8192981,start,1,control
8192981,step_1,0,control
8192981,step_2,0,control
8193081,start,0,control
8193081,step_1,0,control
8193081,step_2,0,control
8193081,step_3,0,control
8194686,start,0,control
8194686,step_1,0,control
8194686,step_2,0,control
8194686,step_3,0,control
8194847,start,0,control
8195272,start,0,control
8195272,step_1,0,control
8195272,step_2,0,control
8195272,step_3,0,control
8196373,start,0,control
8196373,step_1,0,control
8196373,step_2,0,control
8196373,step_3,0,control
8197235,start,0,control
8197235,step_1,0,control
8197235,step_2,0,control
8197235,step_3,0,control
8197609,start,0,control
8198551,start,2,control
8198551,step_1,0,control
8198551,step_2,0,control
8198551,step_3,0,control
8199666,start,0,control
8199666,step_2,0,control
8199837,start,1,control
8199837,step_1,1,control
8199837,step_2,0,control
8199837,step_3,0,control
8200065,start,0,control
8200065,step_1,0,control
8200065,step_2,0,control
8200065,step_3,0,control
8200453,start,0,control
8200453,step_1,0,control
8200453,step_2,0,control
8201398,start,0,control
8201398,step_1,0,control
8201398,step_2,0,control
8201398,step_3,0,control
8201583,start,0,control
8201583,step_1,0,control
8201583,step_2,0,control
8201583,step_3,0,control
8201692,start,1,control
8201692,step_1,0,control
8201692,step_2,0,control
8201692,step_3,0,control
8201889,start,1,control
8201889,step_1,1,control
8201889,step_2,1,control
8202513,step_2,2,control
8202513,step_3,2,control
8202513,start,0,control
8202513,step_1,0,control
8203134,start,2,control
8203134,step_1,0,control
8203134,step_2,0,control
8203134,step_3,0,control
8203352,start,2,control
8203675,start,0,control
8204062,start,2,control
8204062,step_2,2,control
8204062,step_1,1,control
8204062,step_3,1,control
8204634,start,0,control
8204634,step_1,0,control
8204634,step_2,0,control
8204634,step_3,0,control
8204676,start,0,control
8204676,step_1,0,control
8204676,step_2,0,control
8204676,step_3,0,control
8204700,start,0,control
8204700,step_1,0,control
8204700,step_2,0,control
8204700,step_3,0,control
8204995,start,2,control
8204998,step_2,1,control
8204998,step_3,1,control
8204998,start,0,control
8204998,step_1,0,control
8205041,step_3,2,control
8205041,start,0,control
8205041,step_1,0,control
8205041,step_2,0,control
8205512,start,3,control
8205512,step_1,2,control
8207265,step_1,1,control
8207265,step_2,1,control
8207265,step_3,1,control
8207265,start,0,control
8207575,start,0,control
8207575,step_1,0,control
8207575,step_2,0,control
8207575,step_3,0,control
8207810,start,1,control
8207810,step_1,1,control
8207810,step_2,1,control
8207810,step_3,1,control
8208413,step_2,1,control
8208413,step_3,1,control
8208413,start,0,control
8208413,step_1,0,control
8208678,start,0,control
8208678,step_1,0,control
8208678,step_2,0,control
8208998,start,0,control
8208998,step_1,0,control
8208998,step_2,0,control
8208998,step_3,0,control
8209656,step_1,2,control
8209656,start,1,control
8209656,step_2,1,control
8209656,step_3,0,control
8209682,start,0,control
8209682,step_1,0,control
8209682,step_2,0,control
8209682,step_3,0,control
8210027,start,0,control
8210027,step_1,0,control
8210027,step_2,0,control
8210027,step_3,0,control
8210202,start,0,control
8210202,step_1,0,control
8210202,step_2,0,control
8210202,step_3,0,control
8210230,start,3,control
8210230,step_1,0,control
8210680,start,3,control
8210680,step_1,0,control
8210680,step_2,0,control
8210680,step_3,0,control
8211143,start,0,control
8211143,step_1,0,control
8211143,step_2,0,control
8211143,step_3,0,control
8211160,start,0,control
8211160,step_1,0,control
8211160,step_2,0,control
8211160,step_3,0,control
8211406,start,5,control
8211406,step_1,2,control
8212601,start,0,control
8212601,step_1,0,control
8212601,step_2,0,control
8212601,step_3,0,control
8212764,start,2,control
8212875,start,1,control
8212875,step_1,1,control
8212875,step_2,1,control
8212875,step_3,0,control
8213030,start,1,control
8213284,start,1,control
8213284,step_1,0,control
8213284,step_2,0,control
8213284,step_3,0,control
8213521,start,1,control
8213521,step_1,0,control
8213521,step_2,0,control
8213521,step_3,0,control
8213887,start,3,control
8213887,step_1,2,control
8213887,step_2,2,control
8213887,step_3,2,control
8214005,start,0,control
8214271,start,1,control
8214271,step_1,0,control
8214271,step_2,0,control
8214271,step_3,0,control
8214475,step_1,1,control
8214475,start,0,control
8214475,step_2,0,control
8214502,start,0,control
8214867,start,0,control
8214867,step_1,0,control
8214867,step_2,0,control
8214867,step_3,0,control
8215989,start,1,control
8216174,start,0,control
8217726,start,1,control
8218129,start,3,control
8218129,step_1,0,control
8218129,step_2,0,control
8218129,step_3,0,control
8219637,start,0,control
8219637,step_1,0,control
8219637,step_2,0,control
8219637,step_3,0,control
8219792,start,3,control
8219792,step_1,2,control
8219853,start,1,control
8219853,step_1,0,control
8219853,step_2,0,control
8219853,step_3,0,control
8220863,start,4,control
8220863,step_1,2,control
8220863,step_2,1,control
8220863,step_3,1,control
8220893,start,2,control
8220893,step_1,0,control
8220893,step_2,0,control
8220997,step_1,3,control
8220997,step_2,1,control
8220997,step_3,1,control
8220997,start,0,control
8221453,start,1,control
8221453,step_1,0,control
8221453,step_2,0,control
8221453,step_3,0,control
8221479,start,0,control
8221479,step_1,0,control
8221479,step_2,0,control
8221479,step_3,0,control
8221744,step_2,2,control
8221744,step_3,2,control
8221744,start,1,control
8221744,step_1,0,control
8221767,start,0,control
8221767,step_1,0,control
8221767,step_2,0,control
8221767,step_3,0,control
8221810,start,0,control
8222302,start,2,control
8222302,step_1,2,control
8222418,start,0,control
8222418,step_1,0,control
8222418,step_2,0,control
8222418,step_3,0,control
8222962,start,1,control
8222962,step_1,1,control
8222962,step_2,0,control
8222962,step_3,0,control
8224190,start,2,control
8224799,step_1,1,control
8224799,start,0,control
8224799,step_2,0,control
8224799,step_3,0,control
8225502,start,0,control
8225502,step_1,0,control
8225502,step_2,0,control
8225502,step_3,0,control
8225975,start,1,control
8225975,step_1,0,control
8225975,step_2,0,control
8225975,step_3,0,control
8226139,step_1,2,control
8226139,start,1,control
8226139,step_2,1,control
8226139,step_3,0,control
8226609,start,0,control
8226609,step_1,0,control
8226609,step_2,0,control
8226609,step_3,0,control
8226682,start,1,control
8227073,start,1,control
8227073,step_1,1,control
8227073,step_2,0,control
8227073,step_3,0,control
8228389,start,0,control
8228389,step_1,0,control
8228389,step_2,0,control
8228389,step_3,0,control
8228558,start,0,control
8228852,start,0,control
8228852,step_1,0,control
8228852,step_2,0,control
8228852,step_3,0,control
8229869,start,1,control
8229869,step_1,1,control
8229869,step_2,1,control
8229869,step_3,0,control
8229929,start,1,control
8229929,step_1,1,control
8229929,step_2,1,control
8229929,step_3,0,control
8230288,step_1,2,control
8230288,start,1,control
8230288,step_2,0,control
8230433,start,0,control
8230433,step_1,0,control
8230433,step_2,0,control
8230433,step_3,0,control
8230834,start,0,control
8230834,step_1,0,control
8230834,step_2,0,control
8230834,step_3,0,control
8231258,start,0,control
8231258,step_1,0,control
8231258,step_2,0,control
8231258,step_3,0,control
8231354,start,0,control
8231470,start,0,control
8231470,step_1,0,control
8231827,start,0,control
8231827,step_1,0,control
8231827,step_2,0,control
8231827,step_3,0,control
8231898,step_1,1,control
8231898,start,0,control
8231898,step_2,0,control
8231898,step_3,0,control
8232143,start,0,control
8232143,step_1,0,control
8232143,step_2,0,control
8232143,step_3,0,control
8234524,start,3,control
8234524,step_1,2,control
8234524,step_2,1,control
8234524,step_3,0,control
8234708,start,2,control
8234708,step_1,1,control
8234708,step_2,0,control
8234708,step_3,0,control
8234923,start,0,control
8234923,step_1,0,control
8234923,step_2,0,control
8234923,step_3,0,control
8234949,start,1,control
8234949,step_1,0,control
8234949,step_2,0,control
8234949,step_3,0,control
8235558,start,0,control
8235558,step_1,0,control
8235558,step_2,0,control
8235558,step_3,0,control
8235640,start,0,control
8235640,step_1,0,control
8235640,step_2,0,control
8235640,step_3,0,control
8236198,start,1,control
8236198,step_1,1,control
8236198,step_2,0,control
8236198,step_3,0,control
8236848,start,1,control
8236848,step_1,1,control
8236848,step_2,1,control
8236848,step_3,1,control
8237052,start,0,control
8237052,step_1,0,control
8237052,step_2,0,control
8237052,step_3,0,control
8237194,start,0,control
8237386,start,1,control
8237386,step_2,1,control
8237386,step_1,0,control
8237386,step_3,0,control
8237457,start,0,control
8237457,step_1,0,control
8237457,step_2,0,control
8237457,step_3,0,control
8238658,start,20,control
8238658,step_1,4,control
8238658,step_2,3,control
8238658,step_3,1,control
8238902,step_3,2,control
8238902,start,0,control
8238902,step_1,0,control
8238902,step_2,0,control
8239508,start,0,control
8239508,step_1,0,control
8239508,step_2,0,control
8239508,step_3,0,control
8239807,start,0,control
8239889,start,0,control
8239889,step_1,0,control
8239889,step_2,0,control
8239889,step_3,0,control
8240028,start,0,control
8240028,step_1,0,control
8240028,step_2,0,control
8240028,step_3,0,control
8240214,step_1,1,control
8240214,step_2,1,control
8240214,start,0,control
8240214,step_3,0,control
8240359,start,0,control
8240359,step_1,0,control
8240359,step_2,0,control
8240359,step_3,0,control
8240400,step_2,1,control
8240400,step_3,1,control
8240400,start,0,control
8240400,step_1,0,control
8240915,start,0,control
8240915,step_1,0,control
8240915,step_2,0,control
8240915,step_3,0,control
8240961,start,1,control
8240961,step_1,0,control
8240961,step_2,0,control
8240961,step_3,0,control
8241885,start,0,control
8241885,step_1,0,control
8241885,step_2,0,control
8241885,step_3,0,control
8242222,start,0,control
8242222,step_1,0,control
8242222,step_2,0,control
8242222,step_3,0,control
8243653,start,0,control
8243653,step_1,0,control
8243653,step_2,0,control
8243653,step_3,0,control
8243871,start,3,control
8243871,step_2,2,control
8243871,step_3,2,control
8243871,step_1,0,control
8244196,start,0,control
8244196,step_1,0,control
8244196,step_2,0,control
8244196,step_3,0,control
8245214,start,0,control
8245214,step_1,0,control
8245214,step_2,0,control
8245214,step_3,0,control
8245227,start,2,control
8245227,step_1,1,control
8245227,step_2,0,control
8245227,step_3,0,control
8245307,start,0,control
8245307,step_1,0,control
8245307,step_2,0,control
8245307,step_3,0,control
8245704,start,1,control
8245704,step_1,1,control
8245704,step_2,0,control
8245704,step_3,0,control
8247035,start,2,control
8247035,step_1,1,control
8247035,step_2,0,control
8247035,step_3,0,control
8247054,start,0,control
8247132,start,0,control
8247132,step_1,0,control
8247132,step_2,0,control
8247132,step_3,0,control
8248069,start,0,control
8248476,start,0,control
8248476,step_1,0,control
8248476,step_2,0,control
8248476,step_3,0,control
8249112,start,1,control
8249112,step_1,0,control
8249435,start,0,control
8249435,step_1,0,control
8249435,step_2,0,control
8249435,step_3,0,control
8249646,start,2,control
8249646,step_1,1,control
8249646,step_2,0,control
8249646,step_3,0,control
8249927,start,5,control
8249927,step_1,1,control
8249927,step_2,1,control
8249927,step_3,0,control
8250493,start,1,control
8250493,step_1,1,control
8250493,step_2,1,control
8250493,step_3,1,control
8250645,start,4,control
8250645,step_1,2,control
8250645,step_2,1,control
8250645,step_3,1,control
8251595,start,2,control
8251595,step_1,1,control
8251595,step_2,1,control
8251595,step_3,1,control
8251796,start,2,control
8252250,start,1,control
8252250,step_1,0,control
8252250,step_2,0,control
8252250,step_3,0,control
8252266,start,1,control
8252266,step_1,1,control
8252266,step_2,1,control
8252266,step_3,0,control
8253604,start,2,control
8253604,step_1,1,control
8253604,step_2,0,control
8253604,step_3,0,control
8254071,start,0,control
8254071,step_1,0,control
8254071,step_2,0,control
8254071,step_3,0,control
8254183,start,1,control
8254183,step_1,0,control
8254183,step_2,0,control
8254513,start,1,control
8254513,step_1,0,control
8254513,step_2,0,control
8254513,step_3,0,control
8254601,start,1,control
8254601,step_1,1,control
8254601,step_2,1,control
8254601,step_3,0,control
8255117,start,0,control
8255117,step_1,0,control
8255117,step_2,0,control
8255117,step_3,0,control
8255200,step_1,1,control
8255200,step_2,1,control
8255200,step_3,1,control
8255200,start,0,control
8255460,start,0,control
8255460,step_1,0,control
8255460,step_2,0,control
8255460,step_3,0,control
8255545,start,0,control
8255545,step_1,0,control
8255545,step_2,0,control
8255545,step_3,0,control
8255751,step_1,1,control
8255751,step_2,1,control
8255751,start,0,control
8255751,step_3,0,control
8256490,start,1,control
8256490,step_1,1,control
8256490,step_2,1,control
8256490,step_3,1,control
8256491,start,19,control
8257765,start,6,control
8257765,step_1,5,control
8257765,step_2,0,control
8257765,step_3,0,control
8257803,start,0,control
8257803,step_1,0,control
8257910,start,1,control
8257910,step_1,0,control
8257910,step_2,0,control
8257910,step_3,0,control
8259142,start,2,control
8259142,step_1,1,control
8259142,step_2,1,control
8259142,step_3,0,control
8259219,step_1,2,control
8259219,start,0,control
8259219,step_2,0,control
8259219,step_3,0,control
8259569,start,0,control
8260569,start,1,control
8260569,step_1,0,control
8260569,step_2,0,control
8260569,step_3,0,control
8260977,start,0,control
8260977,step_1,0,control
8260977,step_2,0,control
8260977,step_3,0,control
8261402,step_1,1,control
8261402,step_2,1,control
8261402,step_3,1,control
8261402,start,0,control
8261716,start,0,control
8261716,step_1,0,control
8261716,step_2,0,control
8261716,step_3,0,control
8262801,start,3,control
8262801,step_1,0,control
8262801,step_2,0,control
8262801,step_3,0,control
8262866,start,0,control
8262866,step_1,0,control
8262866,step_2,0,control
8262866,step_3,0,control
8262929,start,0,control
8262929,step_1,0,control
8262929,step_2,0,control
8262929,step_3,0,control
8262941,start,0,control
8262941,step_1,0,control
8262941,step_2,0,control
8262941,step_3,0,control
8263728,start,0,control
8263728,step_1,0,control
8263728,step_2,0,control
8263728,step_3,0,control
8263833,start,1,control
8263833,step_1,0,control
8263833,step_2,0,control
8263833,step_3,0,control
8264967,start,3,control
8264967,step_1,0,control
8264967,step_2,0,control
8264967,step_3,0,control
8266123,start,2,control
8266123,step_1,1,control
8266123,step_2,1,control
8266123,step_3,0,control
8266473,start,4,control
8266473,step_1,1,control
8266473,step_2,1,control
8266473,step_3,0,control
8267138,step_2,1,control
8267138,step_3,1,control
8267138,start,0,control
8267138,step_1,0,control
8267405,start,0,control
8267405,step_1,0,control
8267405,step_2,0,control
8267405,step_3,0,control
8267456,start,1,control
8267515,start,0,control
8267515,step_1,0,control
8267515,step_2,0,control
8267515,step_3,0,control
8267974,start,0,control
8267974,step_1,0,control
8267974,step_2,0,control
8267974,step_3,0,control
8268271,start,1,control
8268271,step_1,0,control
8268271,step_2,0,control
8268271,step_3,0,control
8268645,start,0,control
8268645,step_1,0,control
8269240,start,0,control
8269240,step_1,0,control
8270123,step_1,2,control
8270123,start,1,control
8270123,step_2,0,control
8270123,step_3,0,control
8270136,step_1,1,control
8270136,start,0,control
8270136,step_2,0,control
8270136,step_3,0,control
8270441,start,0,control
8270441,step_1,0,control
8270441,step_2,0,control
8270441,step_3,0,control
8270818,start,0,control
8270818,step_1,0,control
8270818,step_2,0,control
8270818,step_3,0,control
8271685,step_2,1,control
8271685,step_3,1,control
8271685,start,0,control
8271685,step_1,0,control
8272661,start,0,control
8272661,step_1,0,control
8272922,step_2,1,control
8272922,step_3,1,control
8272922,start,0,control
8272922,step_1,0,control
8273085,start,3,control
8273339,start,1,control
8273339,step_1,0,control
8273339,step_2,0,control
8273339,step_3,0,control
8273350,start,2,control
8273350,step_1,0,control
8273350,step_2,0,control
8273350,step_3,0,control
8274863,start,0,control
8274863,step_1,0,control
8274863,step_2,0,control
8274863,step_3,0,control
8274871,start,0,control
8274871,step_1,0,control
8274871,step_2,0,control
8274871,step_3,0,control
8276370,start,0,control
8276370,step_1,0,control
8276370,step_2,0,control
8276422,start,0,control
8276422,step_1,0,control
8276422,step_2,0,control
8276422,step_3,0,control
8276980,start,3,control
8276980,step_1,1,control
8276980,step_2,0,control
8276980,step_3,0,control
8277940,start,0,control
8277940,step_1,0,control
8277940,step_2,0,control
8278312,start,1,control
8278312,step_1,0,control
8278312,step_2,0,control
8278312,step_3,0,control
8278713,start,0,control
8278713,step_1,0,control
8278713,step_2,0,control
8278713,step_3,0,control
8279363,start,0,control
8279363,step_1,0,control
8279363,step_2,0,control
8279363,step_3,0,control
8279508,start,0,control
8279808,start,0,control
8280317,start,0,control
8280317,step_1,0,control
8280317,step_2,0,control
8280317,step_3,0,control
8280766,start,1,control
8280766,step_1,1,control
8280766,step_2,1,control
8280766,step_3,0,control
8281229,start,0,control
8281229,step_1,0,control
8281933,start,1,control
8281933,step_1,0,control
8281933,step_2,0,control
8281933,step_3,0,control
8282471,start,0,control
8282834,start,0,control
8282834,step_1,0,control
8282834,step_2,0,control
8283444,start,0,control
8284076,start,0,control
8284076,step_1,0,control
8285423,start,0,control
8285423,step_1,0,control
8285423,step_2,0,control
8285423,step_3,0,control
8286068,start,4,control
8286068,step_1,2,control
8286068,step_2,1,control
8286068,step_3,0,control
8286131,step_1,1,control
8286131,step_2,1,control
8286131,start,0,control
8286131,step_3,0,control
8286876,start,1,control
8286876,step_1,0,control
8286876,step_2,0,control
8286876,step_3,0,control
8287001,start,1,control
8287001,step_1,0,control
8287001,step_2,0,control
8287001,step_3,0,control
