visit_id,time_elapsed,client_id,client_age,age_category
757766206_35481106061_528934,8.0,4273312,62.0,senior
757847941_81951260482_759164,4.683333333333334,8036434,32.0,adult
758021734_22779797411_561887,5.533333333333333,4870954,54.0,adult
758106643_63033673665_386796,9.333333333333334,3109651,49.0,adult
758194978_40079347456_898843,7.15,1072043,18.0,young
758196798_27141747546_463575,4.45,3674412,54.0,adult
758380580_79605063958_468255,21.516666666666666,212071,40.0,adult
758454424_88214005040_275301,1.3666666666666667,2645531,26.0,young
758468590_66662935836_639802,5.45,7980336,68.0,senior
758468729_93514348510_271651,4.016666666666667,4142389,78.0,senior
758484629_88970531995_178062,15.333333333333334,711827,60.0,senior
758498123_96133401271_236459,3.1333333333333333,4434306,42.0,adult
758552337_75634416595_879724,3.9,1677411,32.0,adult
758669476_6749287141_803743,3.466666666666667,3517625,32.0,adult
758681730_24615369593_219391,36.96666666666667,6116891,58.0,adult
758746625_25385293712_234366,12.4,4043662,74.0,senior
758750113_28661401828_807222,2.6166666666666667,5283991,52.0,adult
758804099_21365399385_27235,3.033333333333333,5502279,48.0,adult
758809628_88748418230_262806,6.283333333333333,4233950,52.0,adult
758896985_44089538565_558979,4.483333333333333,7344676,44.0,adult
758913796_32795049739_322354,2.066666666666667,6546420,25.0,young
758917148_62285414367_268467,4.516666666666667,6390205,50.0,adult
75891742_31270661863_264667,4.25,129549,70.0,senior
758978149_95321019423_739978,5.566666666666666,8996595,53.0,adult
75900422_76780668236_101356,5.683333333333334,1855398,35.0,adult
759018254_96720413650_129156,9.75,26211,42.0,adult
75908159_87722496248_69626,10.833333333333334,2888193,26.0,young
759144373_41408919310_455025,3.883333333333333,5357124,68.0,senior
759297423_93150025614_958043,12.566666666666666,903191,46.0,adult
75947889_65081307496_681268,2.833333333333333,4495799,34.0,adult
759574309_58774899450_635066,2.2333333333333334,8850566,62.0,senior
759580690_79201626062_323118,1.35,8170322,29.0,young
759604667_50484629130_981369,2.816666666666667,4740995,62.0,senior
759613004_34269581332_174027,2.9833333333333334,1789128,50.0,adult
759624763_83030101996_589445,2.033333333333333,8817106,63.0,senior
7596648_77465507260_132062,7.4,4474898,30.0,young
75967846_72114182706_251753,6.133333333333334,6086964,32.0,adult
7598317_30818381126_662477,6.716666666666667,997697,40.0,adult
759883275_75226243390_818880,1.2333333333333334,2202822,88.0,senior
759961094_71272738093_965421,2.183333333333333,594012,42.0,adult
760019269_15187312508_670785,4.283333333333333,9939260,62.0,senior
760024788_4127105248_802660,17.733333333333334,1001161,58.0,adult
760028852_45141281718_481953,16.966666666666665,3532717,52.0,adult
760074504_51081447127_382842,2.566666666666667,124624,26.0,young
760166212_37459306373_360838,9.45,8357465,50.0,adult
760202427_56303576178_565376,3.8666666666666663,595413,64.0,senior
760312208_1963717478_97665,2.8833333333333333,4799675,67.0,senior
760367885_30043146920_361645,5.683333333333334,3940377,62.0,senior
760400852_51503017438_758292,8.383333333333333,2581786,56.0,adult
760511224_86219261262_126590,1.9166666666666667,3892244,54.0,adult
760520622_44661840616_508580,4.766666666666667,5156595,62.0,senior
760565484_52105445229_901730,4.733333333333333,6997825,66.0,senior
760568464_37185986751_977004,4.25,144244,48.0,adult
760657554_66223395619_40000,5.516666666666667,9482109,28.0,young
760806519_81755680391_824551,2.2333333333333334,9449406,41.0,adult
760912525_16369102054_402010,10.916666666666666,4275669,29.0,young
760917645_43425244810_486045,2.3666666666666667,1046915,58.0,adult
76095844_67924045210_415968,9.766666666666667,1045632,80.0,senior
761039385_42190407734_723434,5.516666666666667,7853891,50.0,adult
761104850_60478296119_877853,5.866666666666666,3531612,43.0,adult
761188159_10011635177_913617,4.633333333333334,8505472,52.0,adult
761207725_86497784308_306742,4.833333333333333,3215110,54.0,adult
761286784_27775877479_265451,43.96666666666667,2036502,72.0,senior
761309248_38248390378_312353,4.966666666666667,542527,26.0,young
76139552_13075034472_982510,6.55,2209429,50.0,adult
761398670_83084563107_908325,5.766666666666667,4320516,60.0,senior
76140945_14888700029_390704,4.25,4175085,50.0,adult
761490147_96352537762_21814,41.05,9997470,36.0,adult
761517246_33110745833_701038,10.95,3575714,54.0,adult
761528030_53078068965_706198,4.116666666666666,322927,62.0,senior
761540990_32815418300_885316,9.1,1732193,52.0,adult
761600704_76192373214_576579,5.616666666666666,1577767,50.0,adult
761821111_48652079496_865351,10.6,5671912,52.0,adult
761874743_58663459171_995317,2.55,419969,68.0,senior
761900515_37704143825_575220,3.75,2981422,70.0,senior
761917293_46907335317_449596,4.633333333333334,6126502,60.0,senior
761974646_16057315387_484366,1.9333333333333331,7069087,28.0,young
761977678_84814645765_16774,5.233333333333333,1262277,44.0,adult
761983473_26412773068_311986,7.733333333333333,2192714,64.0,senior
762064187_16634356427_340201,2.783333333333333,8172442,52.0,adult
762090213_72490939630_584250,29.216666666666665,3640838,72.0,senior
762119553_22959425996_392734,4.033333333333333,8393708,28.0,young
762227120_81024477124_613336,11.683333333333334,741642,51.0,adult
762514957_91855644894_624571,8.033333333333333,4262414,36.0,adult
762547046_79134250768_357169,8.55,5548724,72.0,senior
762683343_32515871965_595335,6.05,8958725,54.0,adult
762774818_28853607978_91812,16.55,9947548,64.0,senior
763049943_20314301921_814418,2.1333333333333333,4847732,22.0,young
763081442_70413163426_299723,3.35,2061668,32.0,adult
763134970_92284392919_726483,5.2,2443596,70.0,senior
763152553_24330817419_983592,3.633333333333333,5477208,24.0,young
763204131_7718759078_528763,4.533333333333333,3882086,48.0,adult
763232821_5712102797_102382,2.45,9128868,64.0,senior
763303015_42950845646_827545,5.216666666666667,4717014,52.0,adult
76330897_41760634985_4907,5.083333333333333,7666519,32.0,adult
763337793_754494679_587143,9.583333333333334,5694801,43.0,adult
763355240_52199580673_923540,4.333333333333333,3306367,56.0,adult
763364929_19673709310_514312,8.233333333333333,7327736,62.0,senior
763370816_10814795146_373589,4.066666666666666,654897,62.0,senior
763412448_21322744617_493850,11.566666666666666,2479632,82.0,senior
76347837_30896574652_351970,1.3,521204,28.0,young
763491246_27896233484_955799,11.566666666666666,1017730,76.0,senior
763634420_89979849482_300422,30.466666666666665,4369335,54.0,adult
763644952_24650934031_539724,10.783333333333331,9669024,54.0,adult
76369879_77593280897_809554,5.95,3118617,70.0,senior
763866685_89645284709_549133,4.15,8540069,55.0,adult
763869700_87680735386_39975,8.666666666666666,5572700,51.0,adult
76393953_17196627064_728107,1.8666666666666667,3743776,40.0,adult
763962089_35663326614_208586,10.15,7853438,54.0,adult
764015574_89462218725_876031,3.683333333333333,2424965,64.0,senior
764020214_95692632900_313852,6.05,3174716,54.0,adult
764046061_85078317995_98664,2.4,4955646,26.0,young
764154918_98676069692_29815,2.8833333333333333,4670573,40.0,adult
76433626_69646458585_800038,5.05,6683515,42.0,adult
764485157_89200134692_149195,10.3,1371185,62.0,senior
764607726_68331983479_807562,1.9,8056064,46.0,adult
764607845_51391779569_217734,2.6166666666666667,2523775,28.0,young
76461274_80931309974_746916,2.6666666666666665,9521658,58.0,adult
764628244_96763384683_37935,5.2,6453112,50.0,adult
764755636_95585768922_283458,5.183333333333334,5398769,61.0,senior
764768750_88721058184_616347,4.983333333333333,309979,62.0,senior
76479187_87154234666_5144,13.733333333333333,4231726,60.0,senior
764864480_88170171729_948081,3.883333333333333,7361200,26.0,young
764882100_98028997318_279240,3.1666666666666665,924916,24.0,young
76490285_81317856689_103975,2.833333333333333,4541952,28.0,young
764910788_41488676028_65988,2.7666666666666666,5015182,60.0,senior
764924256_30259265392_216953,1.7666666666666666,2215598,20.0,young
764953270_60320290716_854676,12.233333333333333,3767197,60.0,senior
76505964_69011235958_118068,2.2333333333333334,660953,42.0,adult
765079410_83195050686_700543,4.933333333333334,4098282,46.0,adult
765081706_29159781469_65734,4.966666666666667,9852814,71.0,senior
765217034_11902992977_325574,15.916666666666666,3430885,47.0,adult
765241291_74349574525_192843,11.216666666666669,6967224,50.0,adult
76525744_84628952903_111825,3.533333333333333,1062828,36.0,adult
765340971_78288129889_597376,8.783333333333333,1613132,70.0,senior
765346680_79271301917_624909,1.7833333333333334,6784540,62.0,senior
765428911_98590480789_214272,6.966666666666667,7491018,19.0,young
765459814_45010574603_453473,7.0,9908836,38.0,adult
765516555_79419002719_594404,5.783333333333333,381655,32.0,adult
765539621_87417169200_197669,3.3,5977906,76.0,senior
76555452_89840614812_165579,2.1666666666666665,174800,52.0,adult
765665644_42101585685_757020,7.416666666666667,7469877,62.0,senior
765686339_28233618120_781188,29.28333333333333,1709551,63.0,senior
765716495_56215097446_340795,9.833333333333334,6505771,66.0,senior
765859730_98405686394_543204,30.966666666666665,2224552,56.0,adult
765870236_88696250223_506996,11.633333333333333,6937749,66.0,senior
766032186_29342235334_425896,14.683333333333334,6573015,77.0,senior
766077635_19076009161_955727,9.25,4778144,54.0,adult
766119428_52031875566_601695,15.25,3454937,66.0,senior
766186484_59240785396_478025,1.85,2629010,76.0,senior
766198484_66372600822_967439,10.183333333333334,1432979,36.0,adult
766238844_32403557123_889828,4.55,3164659,56.0,adult
766290308_42872453934_202887,2.8833333333333333,5230313,54.0,adult
766338490_71474185870_77992,2.1333333333333333,1731892,30.0,young
766412311_86269311865_396670,1.8666666666666667,4842397,50.0,adult
766464189_24715214332_489684,14.483333333333333,7968911,56.0,adult
766579695_99476171774_708089,13.483333333333333,9096993,70.0,senior
766592770_17307479684_847437,3.8,9702626,42.0,adult
766623637_68821067236_301643,6.916666666666667,3761960,54.0,adult
766634277_21925255721_574715,4.283333333333333,9932367,57.0,adult
766670194_93987842567_531708,4.516666666666667,531896,48.0,adult
76668579_77394677181_133459,1.7833333333333334,8870404,57.0,adult
766725938_92116446576_609660,6.2,9825827,21.0,young
766850300_84560699771_321827,2.783333333333333,2734383,42.0,adult
767003072_16909821108_962925,1.9666666666666663,5681335,18.0,young
767147293_73181049736_170507,5.133333333333334,1131760,62.0,senior
767256229_75525895426_538717,9.983333333333333,4893132,66.0,senior
767282758_99620912045_882018,1.9166666666666667,6071038,46.0,adult
767318815_37540263220_999600,3.783333333333333,4628731,42.0,adult
767345476_60616134734_83147,7.416666666666667,831125,34.0,adult
767357649_57343158678_698425,5.066666666666666,3571847,44.0,adult
767427783_66811421100_852958,44.1,3269114,67.0,senior
767508150_54494716518_993518,6.416666666666667,4040609,64.0,senior
767665855_75246361558_118089,12.316666666666666,1584960,62.0,senior
767666468_72664742313_18558,2.683333333333333,4474748,28.0,young
767686268_25426486283_112524,2.2666666666666666,8534657,28.0,young
767737741_6704095723_152418,4.75,9957316,28.0,young
767747088_59856686943_838341,8.116666666666667,4249501,40.0,adult
767769850_75433402111_843401,2.6666666666666665,3888630,66.0,senior
767794095_24634068355_646094,2.7666666666666666,1076454,48.0,adult
767796969_7389021417_607893,6.416666666666667,144169,29.0,young
76782176_58750335241_134263,7.333333333333333,8919883,56.0,adult
767856663_69529073845_760939,6.65,836311,64.0,senior
767928287_39774884722_37250,4.133333333333334,6297367,58.0,adult
767995221_18390730069_962620,1.0833333333333333,7330117,21.0,young
768021352_43977080214_856385,1.7,6350886,30.0,young
768121239_88757699194_272776,3.1,4921993,66.0,senior
768258753_88722236031_992747,4.683333333333334,4324988,52.0,adult
768356254_95543335171_975440,5.616666666666666,5388250,66.0,senior
768435559_19269226436_110609,6.516666666666667,9151400,48.0,adult
76850665_87778733903_386409,8.833333333333334,4043994,63.0,senior
768523375_76509559976_571955,3.283333333333333,6320688,58.0,adult
768563549_72341572038_958969,3.3,2982062,56.0,adult
768577114_9277561701_304373,19.83333333333333,6708001,56.0,adult
768589388_31602737882_604893,5.95,6610435,34.0,adult
768682783_14575526222_236709,3.1,1137924,54.0,adult
768849470_69848317456_377608,1.7666666666666666,9801271,46.0,adult
768901962_64554488241_769081,5.866666666666666,5132280,24.0,young
76890562_98936591078_418504,27.566666666666663,5759997,60.0,senior
768932760_28415854529_199324,6.216666666666667,9654477,44.0,adult
76902319_43885460773_759402,1.1166666666666667,8338341,36.0,adult
76918096_30550952748_354761,1.8333333333333333,2495009,37.0,adult
769368793_96769378706_627421,6.6,2238081,40.0,adult
769416671_69330364066_727991,3.35,2497622,24.0,young
769502250_85110157134_352067,1.8666666666666667,312726,28.0,young
769606129_8033642139_643360,5.133333333333334,9750016,28.0,young
769695578_86153789965_166204,3.1666666666666665,9872389,38.0,adult
769703605_99451562019_522167,7.566666666666666,4027064,68.0,senior
769757525_50235275384_818267,2.933333333333333,8825647,32.0,adult
769776277_84517070993_332653,6.616666666666666,7156458,52.0,adult
769927576_66863578003_950078,2.5,3648974,32.0,adult
769941200_45031214701_960426,4.3,8718482,58.0,adult
770027908_39234346129_649404,7.116666666666666,4028292,23.0,young
770097261_79451506851_796456,12.3,2606655,35.0,adult
770133081_71925335429_803738,17.116666666666667,5201744,61.0,senior
770142384_41876174138_260582,5.883333333333334,9441056,37.0,adult
770159627_74549110364_880386,14.7,8250493,60.0,senior
77028126_77570747517_501837,4.15,2515513,68.0,senior
7702984_10819432689_194366,2.8,2451899,35.0,adult
770360116_83657420451_57275,3.05,8540997,37.0,adult
770468016_86452641682_693593,17.033333333333335,2397900,58.0,adult
770504943_53168931021_769391,6.0,699117,44.0,adult
770627572_36464705232_106282,6.733333333333333,4608580,52.0,adult
77072573_13282706861_403092,2.7333333333333334,2707257,29.0,young
770791574_51091601961_672914,4.633333333333334,4473377,36.0,adult
770804333_63838326108_705138,16.6,2378794,48.0,adult
770808502_30961385412_939487,17.4,6474685,34.0,adult
770816838_62680327998_244707,10.283333333333331,2214910,50.0,adult
770825424_91676001313_422091,2.833333333333333,348330,36.0,adult
770984336_37371372698_205588,12.683333333333334,6036449,55.0,adult
770989974_77987663228_728628,3.933333333333333,3423009,60.0,senior
771005919_98397044480_783941,8.466666666666667,1969872,56.0,adult
771029782_44083415640_880967,11.083333333333334,3464312,22.0,young
771069305_10638968819_853493,2.25,6618377,38.0,adult
771101048_93490825804_497369,12.933333333333334,7533358,55.0,adult
771108256_33012297510_684762,3.433333333333333,4137479,20.0,young
771184269_54729288978_31936,6.85,795509,56.0,adult
771238324_5536091094_82263,3.4833333333333334,3562505,40.0,adult
771340427_50641946384_943114,2.183333333333333,9034572,54.0,adult
771409435_97602337771_30470,3.6166666666666663,7500270,56.0,adult
771469038_80293032368_978187,6.35,9279545,24.0,young
771490952_7018957365_475013,4.633333333333334,8991607,24.0,young
771499183_2307473409_35848,9.683333333333334,1649660,76.0,senior
771514413_93810988903_292939,1.8,8781195,44.0,adult
771591919_12450338520_978128,5.116666666666666,5250597,42.0,adult
771605413_99933022979_141740,4.266666666666667,2792598,36.0,adult
771858045_54262838018_998460,5.0,5794562,52.0,adult
771882973_79591764133_438960,5.3,7073358,32.0,adult
771936524_89349331443_83273,7.433333333333334,6364973,32.0,adult
771983477_15596060599_684173,5.216666666666667,5146873,52.0,adult
772032413_14509381085_594618,8.616666666666667,4072010,48.0,adult
772137030_48270859936_597234,2.5166666666666666,9518543,22.0,young
77228059_43441727677_710145,7.733333333333333,4561742,44.0,adult
772285002_74370724494_385681,10.7,5752908,62.0,senior
772386324_95240573895_572486,1.45,5023355,27.0,young
772431586_33927653008_768289,3.2666666666666666,4947069,64.0,senior
772444420_5646904827_144202,6.1,4969763,62.0,senior
77247310_75456179829_563409,3.4833333333333334,9058579,52.0,adult
772657178_39325592857_441976,15.0,5973135,66.0,senior
772730469_20406179872_661371,9.083333333333334,6427730,28.0,young
772751441_87055836668_149077,17.95,3724649,58.0,adult
772753324_93196903438_840391,9.45,9714233,70.0,senior
772830340_81395921630_675326,15.866666666666667,5090001,67.0,senior
77300989_90835360945_795537,2.566666666666667,9660731,42.0,adult
773078685_26687845251_647882,1.6833333333333331,1708383,20.0,young
77313550_22607892140_489341,1.8833333333333333,9212245,40.0,adult
773171993_55821420092_779213,7.3,6731059,32.0,adult
77318174_55295533872_855634,1.4666666666666666,1647360,41.0,adult
773195300_52620024115_263186,31.85,84480,58.0,adult
773257169_51965307326_786696,4.016666666666667,7122703,24.0,young
773264749_16495592810_544750,2.033333333333333,6514711,36.0,adult
773408758_57477703501_393326,1.75,3006177,30.0,young
77344520_55369062264_211171,1.3666666666666667,4322431,33.0,adult
773496455_55400432549_339469,5.283333333333333,8452711,34.0,adult
773565250_67577573147_389841,2.283333333333333,433098,25.0,young
773604368_35852836166_342439,8.733333333333333,1103375,46.0,adult
773912713_66116585573_177694,9.116666666666667,3671999,40.0,adult
77400671_33051901397_119720,12.583333333333334,530396,56.0,adult
774054696_6173907614_249537,1.7166666666666666,3979917,63.0,senior
77416370_8452163159_12663,3.25,5806372,54.0,adult
774204506_7082034605_151311,3.8333333333333335,7268161,72.0,senior
774205701_62295376692_163456,9.8,254266,46.0,adult
774284918_12665566858_802154,17.616666666666667,6029243,78.0,senior
774313012_66083355141_491472,3.933333333333333,4029062,52.0,adult
774415599_36454215563_72811,23.35,4735879,58.0,adult
774453589_84756425761_721415,6.0,5644756,49.0,adult
774456860_44237970414_315178,9.016666666666667,5082474,58.0,adult
774665352_96822482773_898340,1.8166666666666669,6030696,67.0,senior
774809598_38889987034_936646,2.533333333333333,9035900,26.0,young
774844492_72769393162_686273,6.333333333333333,8681155,52.0,adult
774847753_87187979258_931965,10.933333333333334,8654887,58.0,adult
774922968_10271017123_223967,2.533333333333333,5974323,20.0,young
774929211_23435161254_166019,4.95,7386334,54.0,adult
774948204_84401674610_942232,2.583333333333333,1414085,58.0,adult
774963444_80650162712_818525,1.3166666666666669,4761635,40.0,adult
774971657_14468329995_786434,5.35,841242,48.0,adult
775017113_54073712770_380696,14.516666666666667,5204398,46.0,adult
775094105_69671175981_752759,4.916666666666667,4214438,60.0,senior
775216481_8449200317_267322,2.4833333333333334,143218,30.0,young
77534529_83984312100_73868,20.9,8584566,40.0,adult
775349373_20939307266_247973,20.633333333333333,656481,67.0,senior
775420506_7993016552_736353,2.566666666666667,5931603,32.0,adult
775445096_59068877969_413108,7.183333333333334,9858493,60.0,senior
775446185_58045386280_65485,5.25,4003311,48.0,adult
77547195_3298383842_288930,11.316666666666666,7707032,58.0,adult
77552331_10009788263_865914,4.666666666666667,4914626,62.0,senior
77554972_66551092629_15197,6.833333333333333,9221288,50.0,adult
775561163_88251759270_653867,27.216666666666665,2041839,32.0,adult
77556645_86759569614_546140,16.433333333333334,5748369,60.0,senior
77563504_13927548501_23780,13.583333333333334,7138608,66.0,senior
775654247_92252404385_793640,3.633333333333333,6126040,58.0,adult
775686282_40518723936_536961,5.8,3996868,52.0,adult
775768424_26535959631_345075,5.05,3758849,23.0,young
775806906_20079047603_794805,2.3,5215496,40.0,adult
775816417_26439086255_2679,8.85,2519329,62.0,senior
775839988_76851821034_989977,2.333333333333333,999095,38.0,adult
775896141_85818462516_365686,1.5666666666666669,3916407,31.0,young
775934945_2584149486_258943,4.716666666666667,9010548,68.0,senior
775982372_28588771599_705362,2.5,3983001,47.0,adult
776034943_86193485630_107151,2.9,8163384,50.0,adult
77603851_68919074934_126604,5.633333333333334,4004030,28.0,young
776062424_13914995458_356667,1.4666666666666666,9743459,39.0,adult
77609281_42197604511_761310,4.8,3279914,30.0,young
77616959_59330270568_477625,3.45,316463,64.0,senior
776232674_96113590337_732290,4.366666666666666,7406300,54.0,adult
776257949_89856755711_857839,2.7,6327393,32.0,adult
77634173_838419071_531858,2.0,1328700,37.0,adult
776386920_88985538612_355221,3.3666666666666667,6825168,42.0,adult
776395090_5201141024_958104,1.5833333333333333,6777405,36.0,adult
776416353_4018929485_759195,2.4,8643727,50.0,adult
776431368_63752627296_8024,3.5166666666666666,1931445,44.0,adult
776490590_77306943777_351915,6.5,2155157,50.0,adult
776504981_24595609733_898988,6.216666666666667,2945669,40.0,adult
776529784_15504239598_255500,6.15,6948219,42.0,adult
776532663_67543630498_761252,2.5166666666666666,8908352,32.0,adult
776582856_68621331839_630135,2.6333333333333333,3791844,20.0,young
776649979_83666621469_657606,3.466666666666667,2278337,40.0,adult
776656683_10047522569_272630,4.7,2649354,66.0,senior
776679247_82240501329_284879,1.45,9516559,30.0,young
776713590_72093397373_446226,2.6333333333333333,367638,84.0,senior
776755714_97979258505_259509,6.75,817200,54.0,adult
776939268_82728801440_617145,0.9166666666666666,1815029,76.0,senior
776946754_1797255529_602834,3.3833333333333333,5926831,38.0,adult
777022046_6052214527_6060,2.25,5475466,22.0,young
777024729_59336330660_197691,3.05,3602591,50.0,adult
777037354_49094644523_412311,5.733333333333333,7550339,44.0,adult
777061153_20129544058_761400,6.033333333333333,7477039,48.0,adult
777177275_52424609301_490775,3.2666666666666666,3789788,44.0,adult
777262001_24703951309_82414,8.55,2050885,46.0,adult
77736935_1702784175_863746,7.166666666666667,2957115,60.0,senior
7773998_84623685426_679881,5.016666666666667,8370185,44.0,adult
777404702_65948751793_146607,7.1,7889329,24.0,young
777431207_33429507203_587239,3.7666666666666666,5663301,48.0,adult
777486015_27418202248_962148,1.95,4130407,22.0,young
777554147_24317967365_787377,10.233333333333333,1555759,44.0,adult
777557550_20382680189_642385,4.233333333333333,3544864,24.0,young
777635619_53556601653_619863,4.916666666666667,7748462,60.0,senior
777659488_67342709763_815209,5.65,6391371,58.0,adult
777679468_51825357617_913307,17.766666666666666,7907204,68.0,senior
777695225_51797955445_264219,2.2,2339126,30.0,young
777780344_82865313076_313126,2.7,4633561,28.0,young
777931787_19114191151_546902,2.1666666666666665,4243856,28.0,young
777935685_20969207012_79944,4.733333333333333,1053696,56.0,adult
777935969_37491339893_155485,4.15,3637652,50.0,adult
778005799_60130060328_449750,6.65,9268647,44.0,adult
77803121_69652538834_348673,1.25,7501406,22.0,young
778215058_20338066107_320689,5.833333333333333,9274372,44.0,adult
778250950_21030085253_89334,2.85,4447192,59.0,adult
778305056_19407394815_512851,9.516666666666667,3880053,50.0,adult
778366325_62425063359_374881,2.7333333333333334,7158193,56.0,adult
778406112_78941399678_44724,6.466666666666667,6240210,44.0,adult
778472898_54351947185_968088,2.316666666666667,3815578,32.0,adult
778599866_68629149392_989635,3.3666666666666667,9121026,48.0,adult
778636990_26054610275_73404,5.45,6136568,44.0,adult
778642265_76046494627_13757,6.616666666666666,6409047,34.0,adult
778760886_11573173133_633808,2.7333333333333334,7670847,28.0,young
778838865_67225111288_37285,6.033333333333333,3330070,56.0,adult
778868822_94088646349_105596,1.4666666666666666,9828885,33.0,adult
77888306_9521622697_60419,2.283333333333333,5903999,53.0,adult
778966721_59034687877_93678,1.7666666666666666,4506908,54.0,adult
778986021_37137899792_482494,3.0,4636910,34.0,adult
779045902_34230218965_905575,6.35,5342345,56.0,adult
779054098_79825411796_582776,3.0,6273703,60.0,senior
779171834_49218050162_638417,12.6,5293887,64.0,senior
779212525_36892882850_742421,3.0,9969880,38.0,adult
779345355_72231147291_26856,4.866666666666666,9134636,58.0,adult
779409053_93071177388_23646,8.633333333333333,9670293,66.0,senior
779417553_23211625512_630606,1.2333333333333334,4066835,26.0,young
779492615_13191304036_59592,3.5,4326386,62.0,senior
779610638_46105590808_541414,6.033333333333333,5192072,50.0,adult
779691653_79782548858_705478,6.35,5019623,40.0,adult
779735426_42743388829_698800,6.683333333333334,6753738,66.0,senior
779977513_62182940946_179805,4.816666666666666,8211143,59.0,adult
780044921_57678038107_984942,3.216666666666667,9912156,27.0,young
780051987_49265361697_971574,3.783333333333333,9456512,24.0,young
780185513_97110094577_181899,9.5,6279810,72.0,senior
78023832_78940084248_75140,4.866666666666666,4503097,26.0,young
780311806_92813252879_911642,5.383333333333334,6571403,82.0,senior
780331652_47127454681_78196,12.95,1078275,32.0,adult
780368445_89859574384_60838,2.1333333333333333,6794107,22.0,young
780503852_76656762387_837564,6.483333333333333,3750959,47.0,adult
780697811_4088507984_210185,13.133333333333333,7264359,68.0,senior
78072968_49947644607_761515,7.366666666666666,1289168,26.0,young
780856899_97970942297_232246,2.833333333333333,3767825,29.0,young
780859938_9134668322_182718,4.75,2509777,44.0,adult
78097756_72026553161_145060,5.816666666666666,5112619,40.0,adult
780985501_38687640809_531257,2.2,3438431,58.0,adult
781005548_66255356230_674283,5.45,1314809,44.0,adult
781284933_62054060013_641061,4.533333333333333,9234878,54.0,adult
781305315_73248193678_510075,1.1,7326156,46.0,adult
781396545_57969242019_730889,6.3,1616120,35.0,adult
78145798_32609547856_99182,5.95,4023749,67.0,senior
781558832_88560064241_559070,4.05,7357494,63.0,senior
781564191_49805813950_215173,11.583333333333334,4247363,60.0,senior
781578131_22757116913_898641,3.9166666666666665,6870598,46.0,adult
781654984_86659896172_331531,7.533333333333333,1774994,34.0,adult
781695143_54152168363_734103,12.216666666666669,3004070,29.0,young
781746456_19520942994_814251,6.233333333333333,7253866,68.0,senior
781810952_37616593544_736427,4.9,2311816,56.0,adult
781901618_56271675673_200214,3.633333333333333,8420487,30.0,young
781941854_19218669254_577453,3.6166666666666663,6400565,47.0,adult
781959308_14113054265_939249,4.3,220394,28.0,young
782026273_97262083714_14205,13.25,2945880,44.0,adult
782194347_6095173113_12359,4.733333333333333,5664923,50.0,adult
782238960_68104506549_257817,7.666666666666667,4934172,34.0,adult
782273278_10391189486_268099,5.616666666666666,3252218,34.0,adult
782276371_15915130893_931616,3.8666666666666663,2727403,50.0,adult
782398084_44920031200_269169,10.783333333333331,6649052,66.0,senior
782404056_91700579587_503289,3.35,2883141,34.0,adult
782523935_77184836428_618877,3.883333333333333,2915887,34.0,adult
782536902_73456417275_469112,6.483333333333333,4013415,66.0,senior
782555375_33658195651_544183,6.866666666666666,4438314,24.0,young
782596196_505235353_383894,1.4666666666666666,9939889,36.0,adult
782672841_99997096567_832848,1.8333333333333333,8276980,41.0,adult
782751838_96690519764_720830,2.183333333333333,842497,36.0,adult
782823210_39203437714_55690,13.333333333333334,7935784,62.0,senior
782829430_50117217891_776443,5.833333333333333,760016,68.0,senior
782899885_59117424236_887130,2.4833333333333334,9599779,50.0,adult
782998759_25051688922_387144,10.833333333333334,7365416,40.0,adult
783024365_59324660544_431876,2.15,6678024,30.0,young
783088861_66283031138_778210,0.7,7384432,70.0,senior
783164451_73914575132_100535,5.433333333333334,17008,56.0,adult
783316986_13889218585_933017,8.466666666666667,6796179,70.0,senior
783357987_29830626581_517676,1.5,9465504,28.0,young
783438318_89643170299_155796,9.033333333333331,3192941,64.0,senior
783465058_12276969494_680366,11.666666666666666,5785124,70.0,senior
783475865_53162225512_72968,2.85,1496571,44.0,adult
783482264_65750313740_127128,7.466666666666667,9968024,66.0,senior
783726479_26198732941_680011,6.216666666666667,2331608,70.0,senior
783738492_87964790578_710224,1.9833333333333332,3870564,54.0,adult
78377060_14819078934_434848,2.0166666666666666,2411415,36.0,adult
78378628_9269019215_119779,14.466666666666669,437728,36.0,adult
78386315_45624625075_22331,5.483333333333333,9466623,58.0,adult
783867892_94108139728_841860,2.966666666666667,7412950,32.0,adult
783930565_48407090285_10232,4.7,722818,52.0,adult
783942908_86884798661_159833,2.316666666666667,3812918,44.0,adult
784123841_32030580788_378223,18.3,7389758,66.0,senior
784220220_39348020681_872738,7.8,1110116,48.0,adult
784222268_62889249625_229821,3.783333333333333,6795686,66.0,senior
784344440_41333570979_807000,11.066666666666666,888682,46.0,adult
784346590_11225638950_988574,4.8,4539624,70.0,senior
78439272_98745529935_130357,13.783333333333331,3161828,60.0,senior
784434931_64036050890_132317,19.1,3460226,52.0,adult
784468769_68070229183_294629,4.316666666666666,6504585,34.0,adult
784573712_18879304379_8084,3.7666666666666666,4799313,46.0,adult
784869539_71008965949_320159,3.0166666666666666,4953065,46.0,adult
784885272_81810874257_553978,3.716666666666667,8939052,68.0,senior
784890285_66861842096_951020,1.3333333333333333,5079615,30.0,young
785012189_73415015333_970090,13.0,8313701,64.0,senior
7850356_63542560452_939539,1.15,8735184,64.0,senior
785076342_84151564781_960870,8.2,5453370,36.0,adult
